step;accuracy;loss
0;0.0010416667209938169;4.462333679199219
50;0.17343750596046448;3.135648012161255
100;0.16875000298023224;3.146347999572754
150;0.2614583373069763;2.860670328140259
200;0.29218751192092896;2.6253645420074463
250;0.3333333432674408;2.369486093521118
300;0.32760417461395264;2.3219475746154785
350;0.38229167461395264;2.252336025238037
400;0.39479169249534607;2.1844964027404785
450;0.40937501192092896;2.1342055797576904
500;0.4333333671092987;2.030679225921631
550;0.43437501788139343;1.9886492490768433
600;0.43177086114883423;2.0764031410217285
650;0.42604169249534607;2.061267614364624
700;0.43802085518836975;1.9773476123809814
750;0.44843751192092896;1.9496160745620728
800;0.4505208432674408;1.9598710536956787
850;0.47447919845581055;1.84088933467865
900;0.4791666865348816;1.846498727798462
950;0.49427086114883423;1.7949271202087402
1000;0.4723958671092987;1.8377176523208618
1050;0.4817708730697632;1.824100136756897
1100;0.503125011920929;1.7813440561294556
1150;0.5119792222976685;1.7170546054840088
1200;0.5140625238418579;1.6928001642227173
1250;0.5161458849906921;1.7241181135177612
1300;0.5213541984558105;1.6987165212631226
1350;0.5119792222976685;1.737958312034607
1400;0.4973958730697632;1.7627140283584595
1450;0.5182291865348816;1.724126935005188
1500;0.5166667103767395;1.6832770109176636
1550;0.5;1.7356840372085571
1600;0.5067708492279053;1.6836585998535156
1650;0.5255208611488342;1.6596306562423706
1700;0.5536458492279053;1.5275044441223145
1750;0.5276042222976685;1.62773859500885
1800;0.5250000357627869;1.6722908020019531
1850;0.5171875357627869;1.682052731513977
1900;0.5296875238418579;1.646429419517517
1950;0.5598958730697632;1.5195515155792236
2000;0.542187511920929;1.6302306652069092
2050;0.5463541746139526;1.5968785285949707
2100;0.5411458611488342;1.562214970588684
2150;0.5510417222976685;1.564297080039978
2200;0.5364583730697632;1.6354461908340454
2250;0.5567708611488342;1.5735706090927124
2300;0.5463541746139526;1.5687459707260132
2350;0.5609375238418579;1.525619387626648
2400;0.5614583492279053;1.530640721321106
2450;0.53125;1.609354853630066
2500;0.546875;1.542771577835083
2550;0.550000011920929;1.5509934425354004
2600;0.5687500238418579;1.5025570392608643
2650;0.5541666746139526;1.5504844188690186
2700;0.5645833611488342;1.5013725757598877
2750;0.5760416984558105;1.4936530590057373
2800;0.5604166984558105;1.5213768482208252
2850;0.5630208849906921;1.4951553344726562
2900;0.5552083849906921;1.4983669519424438
2950;0.573437511920929;1.4968583583831787
3000;0.5635417103767395;1.52925443649292
3050;0.5562500357627869;1.504089593887329
3100;0.5875000357627869;1.450340986251831
3150;0.5677083730697632;1.5190985202789307
3200;0.5921875238418579;1.423255205154419
3250;0.550000011920929;1.5238460302352905
3300;0.5703125;1.4840929508209229
3350;0.5838541984558105;1.4812736511230469
3400;0.5557292103767395;1.5297845602035522
3450;0.573437511920929;1.4782341718673706
3500;0.5755208730697632;1.4564541578292847
3550;0.5833333730697632;1.4225741624832153
3600;0.5911458730697632;1.4166812896728516
3650;0.542187511920929;1.5363280773162842
3700;0.5854166746139526;1.437839388847351
3750;0.5510417222976685;1.5348159074783325
3800;0.5505208373069763;1.50155508518219
3850;0.565625011920929;1.4997336864471436
3900;0.5994791984558105;1.3456120491027832
3950;0.565625011920929;1.4664311408996582
4000;0.5848958492279053;1.45346999168396
4050;0.596875011920929;1.4079936742782593
4100;0.5786458849906921;1.3930374383926392
4150;0.5666667222976685;1.4926210641860962
4200;0.5802083611488342;1.4295654296875
4250;0.5697916746139526;1.4559839963912964
4300;0.5885416865348816;1.419588565826416
4350;0.6041666865348816;1.3615034818649292
4400;0.5791667103767395;1.4683560132980347
4450;0.6031250357627869;1.3647996187210083
4500;0.5640625357627869;1.4997578859329224
4550;0.5828125476837158;1.4092700481414795
4600;0.5755208730697632;1.5001552104949951
4650;0.5744792222976685;1.4239323139190674
4700;0.5822917222976685;1.4504653215408325
4750;0.5880208611488342;1.412347435951233
4800;0.5843750238418579;1.383158802986145
4850;0.5776041746139526;1.4483907222747803
4900;0.6020833849906921;1.400071382522583
4950;0.5838541984558105;1.3966811895370483
5000;0.589062511920929;1.398276686668396
