accuracy;loss;step
0.6843750476837158;1.0828709602355957;2950
0.6921875476837158;1.0473051071166992;3000
0.651562511920929;1.1710515022277832;3050
0.6614583730697632;1.1137804985046387;3100
0.6473958492279053;1.1329857110977173;3150
0.6838542222976685;1.0648620128631592;3200
0.6875000596046448;1.0543910264968872;3250
0.6760417222976685;1.1154367923736572;3300
0.6901041865348816;1.0578395128250122;3350
0.6880208849906921;1.051800012588501;3400
0.7000000476837158;1.0318106412887573;3450
0.6807292103767395;1.0792217254638672;3500
0.6895833611488342;1.0433670282363892;3550
0.6677083969116211;1.0999168157577515;3600
0.7036458849906921;0.9887328743934631;3650
0.7088541984558105;0.9732626080513;3700
0.721875011920929;0.9524863362312317;3750
0.6817708611488342;1.0961413383483887;3800
0.7010416984558105;1.001383662223816;3850
0.7166666984558105;0.9683428406715393;3900
0.6791666746139526;1.050058364868164;3950
0.6942708492279053;1.0348803997039795;4000
0.7166666984558105;0.9195298552513123;4050
0.6979166865348816;1.0194776058197021;4100
0.7239583730697632;0.9151437878608704;4150
0.7083333730697632;0.93534916639328;4200
0.7104166746139526;0.940496027469635;4250
0.7046875357627869;0.9587452411651611;4300
0.7281250357627869;0.9233042597770691;4350
0.7197917103767395;0.9210615158081055;4400
0.7156250476837158;0.9757795333862305;4450
0.7104166746139526;0.9363200068473816;4500
0.7239583730697632;0.9639391303062439;4550
0.7307292222976685;0.9105870127677917;4600
0.7286458611488342;0.8947420120239258;4650
0.7229167222976685;0.9048529267311096;4700
0.7078125476837158;0.9615838527679443;4750
0.7270833849906921;0.8870572447776794;4800
0.7286458611488342;0.9035570621490479;4850
0.7270833849906921;0.9261910915374756;4900
0.7203125357627869;0.9176499843597412;4950
0.7317708730697632;0.912712812423706;5000
0.7213541865348816;0.9291788339614868;5050
0.745312511920929;0.8679090738296509;5100
0.7276042103767395;0.8735920190811157;5150
0.7505208849906921;0.84880131483078;5200
0.7276042103767395;0.8776041865348816;5250
0.7463542222976685;0.820576548576355;5300
0.7281250357627869;0.8972158432006836;5350
0.7369791865348816;0.8583739399909973;5400
0.7468750476837158;0.8440220952033997;5450
0.7380208969116211;0.8687736392021179;5500
0.7343750596046448;0.8725111484527588;5550
0.7458333969116211;0.8299964070320129;5600
0.7526041865348816;0.8214681148529053;5650
0.7255208492279053;0.8930599689483643;5700
0.7458333969116211;0.8691357374191284;5750
0.7270833849906921;0.8763110041618347;5800
0.7328125238418579;0.8633018732070923;5850
0.7255208492279053;0.8723827600479126;5900
0.7557291984558105;0.8061341643333435;5950
0.7223958969116211;0.8999258279800415;6000
0.7546875476837158;0.7920982837677002;6050
0.7494792342185974;0.8013935089111328;6100
0.7619792222976685;0.7958323359489441;6150
0.7427083849906921;0.8635284900665283;6200
0.7442708611488342;0.8471572399139404;6250
0.7520833611488342;0.8386059999465942;6300
0.7578125596046448;0.8070161938667297;6350
0.7552083730697632;0.8233699798583984;6400
0.7562500238418579;0.823024332523346;6450
0.7546875476837158;0.8272212147712708;6500
0.7437500357627869;0.8641651272773743;6550
0.7656250596046448;0.8044289946556091;6600
0.7520833611488342;0.8337123990058899;6650
0.7468750476837158;0.8454582095146179;6700
0.7734375596046448;0.749297022819519;6750
0.7489583492279053;0.8269028067588806;6800
0.7625000476837158;0.7697510123252869;6850
0.7635416984558105;0.7643815875053406;6900
0.768750011920929;0.7488388419151306;6950
0.760937511920929;0.7847604751586914;7000
0.7546875476837158;0.7948465347290039;7050
0.7552083730697632;0.8184032440185547;7100
0.7677083611488342;0.7938483953475952;7150
0.7552083730697632;0.7966791987419128;7200
0.7567708492279053;0.7983327507972717;7250
0.7572917342185974;0.8028929829597473;7300
0.7635416984558105;0.8018638491630554;7350
0.7473958730697632;0.8077834844589233;7400
0.7760416865348816;0.718593955039978;7450
0.7791666984558105;0.7390021681785583;7500
0.7666667103767395;0.750635027885437;7550
0.7713541984558105;0.7522518634796143;7600
0.7828125357627869;0.7201289534568787;7650
0.7791666984558105;0.778340220451355;7700
0.7661458849906921;0.7593453526496887;7750
0.7713541984558105;0.7614730000495911;7800
0.7479166984558105;0.8407652974128723;7850
0.776562511920929;0.7358489632606506;7900
0.7656250596046448;0.7518476247787476;7950
0.784375011920929;0.7229402661323547;8000
0.7651042342185974;0.7634138464927673;8050
0.7786458730697632;0.7336278557777405;8100
0.7739583849906921;0.7390782833099365;8150
0.7770833969116211;0.7711201310157776;8200
0.7755208611488342;0.7489391565322876;8250
0.7791666984558105;0.7199553847312927;8300
0.7755208611488342;0.7419436573982239;8350
0.7838541865348816;0.7454802393913269;8400
0.7848958969116211;0.7098438143730164;8450
0.7729167342185974;0.7239214181900024;8500
0.7734375596046448;0.738321840763092;8550
0.7703125476837158;0.7649230360984802;8600
0.7942708730697632;0.6844872236251831;8650
0.776562511920929;0.7095727324485779;8700
0.7895833849906921;0.7196792960166931;8750
0.7869791984558105;0.6794176697731018;8800
0.7713541984558105;0.70721036195755;8850
0.7812500596046448;0.739298403263092;8900
0.7807292342185974;0.6909806132316589;8950
0.7869791984558105;0.7160124182701111;9000
0.7916666865348816;0.6956701278686523;9050
0.7911458611488342;0.6871825456619263;9100
0.7822917103767395;0.7609769105911255;9150
0.784375011920929;0.7035658359527588;9200
0.7822917103767395;0.7229050993919373;9250
0.7734375596046448;0.7375766038894653;9300
0.7906250357627869;0.6806673407554626;9350
0.7937500476837158;0.6708378195762634;9400
0.7916666865348816;0.7183935642242432;9450
0.7677083611488342;0.7317764163017273;9500
0.7791666984558105;0.7118068933486938;9550
0.7984375357627869;0.6666730642318726;9600
0.7973958849906921;0.7085438370704651;9650
0.7984375357627869;0.6807883977890015;9700
0.7864583730697632;0.7126678228378296;9750
0.7895833849906921;0.7019023299217224;9800
0.8020833730697632;0.6546372771263123;9850
0.7916666865348816;0.7161298990249634;9900
0.7994791865348816;0.6858492493629456;9950
0.7953125238418579;0.6696404218673706;10000
0.7927083969116211;0.694691002368927;10050
0.8020833730697632;0.6728885769844055;10100
0.7989583611488342;0.6937277913093567;10150
0.8057292103767395;0.6667605042457581;10200
0.7984375357627869;0.6338698267936707;10250
0.8078125715255737;0.6672490239143372;10300
0.7989583611488342;0.6841278672218323;10350
0.7869791984558105;0.6954606771469116;10400
0.8000000715255737;0.696550190448761;10450
0.7942708730697632;0.6564695835113525;10500
0.8046875596046448;0.6604185700416565;10550
0.7911458611488342;0.707143247127533;10600
0.8036458492279053;0.6474123001098633;10650
0.8015625476837158;0.6527099609375;10700
0.8088542222976685;0.6627089381217957;10750
0.784375011920929;0.7087170481681824;10800
0.8140625357627869;0.6447692513465881;10850
0.8041667342185974;0.6506157517433167;10900
0.8088542222976685;0.6566513776779175;10950
0.7833333611488342;0.6972477436065674;11000
0.8213542103767395;0.6169474124908447;11050
0.7989583611488342;0.6593571901321411;11100
0.8156250715255737;0.6402269005775452;11150
0.8083333969116211;0.6241858005523682;11200
0.8114583492279053;0.631419837474823;11250
0.8213542103767395;0.6107630133628845;11300
0.8046875596046448;0.6601889133453369;11350
0.8062500357627869;0.6453890204429626;11400
0.7916666865348816;0.7136982679367065;11450
0.8130208849906921;0.6338027715682983;11500
0.8109375238418579;0.6290072202682495;11550
0.8098958730697632;0.6365067362785339;11600
0.8000000715255737;0.6184072494506836;11650
0.8135417103767395;0.6256090998649597;11700
0.8208333849906921;0.6117658615112305;11750
0.8046875596046448;0.6463454365730286;11800
0.8026041984558105;0.6248085498809814;11850
0.8125000596046448;0.6313416957855225;11900
0.7937500476837158;0.6581466794013977;11950
0.8067708611488342;0.6407467722892761;12000
0.8218750357627869;0.6114968061447144;12050
0.8072916865348816;0.6311004757881165;12100
0.7968750596046448;0.6672919392585754;12150
0.8046875596046448;0.6152725219726562;12200
0.8098958730697632;0.6123475432395935;12250
0.8156250715255737;0.5890547633171082;12300
0.8166667222976685;0.6117416620254517;12350
0.8125000596046448;0.6383289694786072;12400
0.8041667342185974;0.6378748416900635;12450
0.8119792342185974;0.6324787139892578;12500
0.8130208849906921;0.628730058670044;12550
0.8182291984558105;0.6115344166755676;12600
0.8125000596046448;0.6361052989959717;12650
0.8104166984558105;0.6262668967247009;12700
0.8125000596046448;0.6301499009132385;12750
0.8031250238418579;0.6366055607795715;12800
0.8098958730697632;0.6212661862373352;12850
0.8135417103767395;0.6197383999824524;12900
0.8270833492279053;0.5804500579833984;12950
0.8057292103767395;0.6436799168586731;13000
0.8156250715255737;0.6288660764694214;13050
0.8109375238418579;0.6266010403633118;13100
0.8239583969116211;0.5913807153701782;13150
0.8083333969116211;0.6145530939102173;13200
0.8166667222976685;0.621681272983551;13250
0.8125000596046448;0.6112443804740906;13300
0.8104166984558105;0.6271246671676636;13350
0.8218750357627869;0.5979124307632446;13400
0.8104166984558105;0.614606499671936;13450
0.8192708492279053;0.6037241816520691;13500
0.8166667222976685;0.601524293422699;13550
0.8229166865348816;0.5916153788566589;13600
0.8151041865348816;0.5937610268592834;13650
0.8114583492279053;0.6212209463119507;13700
0.8197917342185974;0.5833724737167358;13750
0.8250000476837158;0.5994075536727905;13800
0.8208333849906921;0.5934504866600037;13850
0.8229166865348816;0.5783585906028748;13900
0.8244792222976685;0.6033390164375305;13950
0.8229166865348816;0.5966933965682983;14000
0.8197917342185974;0.5944902896881104;14050
0.8197917342185974;0.5909525752067566;14100
0.8223958611488342;0.6092957258224487;14150
0.8140625357627869;0.6002737283706665;14200
0.8072916865348816;0.6168402433395386;14250
0.8229166865348816;0.5798424482345581;14300
0.8229166865348816;0.603147566318512;14350
0.8072916865348816;0.6614102721214294;14400
0.8166667222976685;0.589809238910675;14450
0.8161458969116211;0.5968574285507202;14500
0.8166667222976685;0.5766676664352417;14550
0.8265625238418579;0.5712360739707947;14600
0.8171875476837158;0.5855709910392761;14650
0.8161458969116211;0.6038926839828491;14700
0.8234375715255737;0.5830836892127991;14750
0.8270833492279053;0.5814011693000793;14800
0.8135417103767395;0.6335855722427368;14850
0.8187500238418579;0.5962183475494385;14900
0.8276042342185974;0.5929237008094788;14950
0.8276042342185974;0.5797089338302612;15000
0.8265625238418579;0.5938278436660767;15050
0.8375000357627869;0.5744315385818481;15100
0.8302083611488342;0.5939183831214905;15150
0.8088542222976685;0.6259041428565979;15200
0.8171875476837158;0.6298088431358337;15250
0.8322917222976685;0.5790328979492188;15300
0.8208333849906921;0.6055447459220886;15350
0.8187500238418579;0.5878036022186279;15400
0.8130208849906921;0.5831059217453003;15450
0.8093750476837158;0.6381080150604248;15500
0.8375000357627869;0.5405660271644592;15550
0.8322917222976685;0.5757609009742737;15600
0.8270833492279053;0.5712290406227112;15650
0.8385416865348816;0.5766224265098572;15700
0.8218750357627869;0.5617459416389465;15750
0.8375000357627869;0.5363190174102783;15800
0.8250000476837158;0.5528541207313538;15850
0.8119792342185974;0.614330530166626;15900
0.8276042342185974;0.5720726847648621;15950
0.8130208849906921;0.5995034575462341;16000
0.8218750357627869;0.5919787883758545;16050
0.8229166865348816;0.6137209534645081;16100
0.8270833492279053;0.583288848400116;16150
0.8333333730697632;0.5656586289405823;16200
0.8375000357627869;0.5606221556663513;16250
0.8354167342185974;0.5456098318099976;16300
0.8333333730697632;0.5549299120903015;16350
0.8145833611488342;0.587422788143158;16400
0.8442708849906921;0.5482564568519592;16450
0.8322917222976685;0.5713054537773132;16500
0.8223958611488342;0.6080255508422852;16550
0.8406250476837158;0.5659292936325073;16600
0.8270833492279053;0.5693054795265198;16650
0.8265625238418579;0.5618864297866821;16700
0.8359375596046448;0.5487953424453735;16750
0.8317708969116211;0.5535986423492432;16800
0.8322917222976685;0.563181459903717;16850
0.8270833492279053;0.5911758542060852;16900
0.8234375715255737;0.5862809419631958;16950
0.8484375476837158;0.5198178887367249;17000
0.8281250596046448;0.5848228335380554;17050
0.8322917222976685;0.5714995265007019;17100
0.8302083611488342;0.5733920335769653;17150
0.8187500238418579;0.5836591720581055;17200
0.8276042342185974;0.5596792697906494;17250
0.8260416984558105;0.5742552876472473;17300
0.8338541984558105;0.5569049715995789;17350
0.8213542103767395;0.5812451839447021;17400
0.8307291865348816;0.5479300022125244;17450
0.8296875357627869;0.5606926083564758;17500
0.8322917222976685;0.5731721520423889;17550
0.8416666984558105;0.5339507460594177;17600
0.8265625238418579;0.5749597549438477;17650
0.8239583969116211;0.5838436484336853;17700
0.8229166865348816;0.565650999546051;17750
0.8411458730697632;0.5529163479804993;17800
0.8244792222976685;0.5532640218734741;17850
0.8369792103767395;0.5671728253364563;17900
0.8119792342185974;0.5704209208488464;17950
0.8317708969116211;0.5884262323379517;18000
0.8177083730697632;0.5599669814109802;18050
0.8197917342185974;0.6062688827514648;18100
0.8218750357627869;0.5527346134185791;18150
0.8432292342185974;0.5288133025169373;18200
0.8239583969116211;0.5698583722114563;18250
0.8333333730697632;0.5493136644363403;18300
0.8265625238418579;0.5811660289764404;18350
0.8401042222976685;0.5437588095664978;18400
0.8369792103767395;0.5473174452781677;18450
0.8395833969116211;0.527107298374176;18500
0.8343750238418579;0.566582977771759;18550
0.8369792103767395;0.5337820649147034;18600
0.8552083969116211;0.5242154002189636;18650
0.8375000357627869;0.5466352701187134;18700
0.8208333849906921;0.5616486668586731;18750
0.8427083492279053;0.5477679371833801;18800
0.8364583849906921;0.5449851751327515;18850
0.8437500596046448;0.5444230437278748;18900
0.8161458969116211;0.5737758874893188;18950
0.8333333730697632;0.5448101162910461;19000
0.8432292342185974;0.5353618860244751;19050
0.8333333730697632;0.5651252865791321;19100
0.8281250596046448;0.5704450011253357;19150
0.8401042222976685;0.5544252395629883;19200
0.8338541984558105;0.5654681921005249;19250
0.8364583849906921;0.5310614109039307;19300
0.8380208611488342;0.5312998294830322;19350
0.8244792222976685;0.5835245251655579;19400
0.8416666984558105;0.539179801940918;19450
0.8385416865348816;0.5482997894287109;19500
0.8234375715255737;0.5672512650489807;19550
0.8270833492279053;0.5549896359443665;19600
0.8567708730697632;0.5156926512718201;19650
0.8348958492279053;0.531128466129303;19700
0.8473958969116211;0.4989812672138214;19750
0.8395833969116211;0.5261523127555847;19800
0.8270833492279053;0.5928422808647156;19850
0.8442708849906921;0.5281671285629272;19900
0.8322917222976685;0.559037446975708;19950
0.8458333611488342;0.525557816028595;20000
0.8307291865348816;0.5527604222297668;20050
0.8411458730697632;0.5335598587989807;20100
0.8406250476837158;0.5369600653648376;20150
0.8338541984558105;0.5520575642585754;20200
0.8385416865348816;0.5401738882064819;20250
0.8453125357627869;0.533715546131134;20300
0.8229166865348816;0.5791810750961304;20350
0.8348958492279053;0.5331640839576721;20400
0.8343750238418579;0.5287347435951233;20450
0.8369792103767395;0.5663338899612427;20500
0.8296875357627869;0.5662344694137573;20550
0.8380208611488342;0.5347892045974731;20600
0.8505208492279053;0.5045340061187744;20650
0.8343750238418579;0.5789140462875366;20700
0.8369792103767395;0.5665883421897888;20750
0.8395833969116211;0.5536311864852905;20800
0.8333333730697632;0.5374023914337158;20850
0.8296875357627869;0.5576906204223633;20900
0.8473958969116211;0.5355345010757446;20950
0.8416666984558105;0.5232174396514893;21000
0.8552083969116211;0.5031151175498962;21050
0.8380208611488342;0.5547015070915222;21100
0.8322917222976685;0.5442214608192444;21150
0.8208333849906921;0.5698843598365784;21200
0.8322917222976685;0.5599725246429443;21250
0.8364583849906921;0.564401388168335;21300
0.8520833849906921;0.4882861077785492;21350
0.8468750715255737;0.5228607058525085;21400
0.8479167222976685;0.5159034729003906;21450
0.8437500596046448;0.5388316512107849;21500
0.8390625715255737;0.5144813060760498;21550
0.8447917103767395;0.5424583554267883;21600
0.8218750357627869;0.5864995121955872;21650
0.8348958492279053;0.5311136841773987;21700
0.8479167222976685;0.4945437014102936;21750
0.8468750715255737;0.5117269158363342;21800
0.8500000238418579;0.4959076941013336;21850
0.8447917103767395;0.5475864410400391;21900
0.8416666984558105;0.5227593183517456;21950
0.8489583730697632;0.5308881998062134;22000
0.8427083492279053;0.525155782699585;22050
0.8343750238418579;0.5261570811271667;22100
0.8218750357627869;0.5826679468154907;22150
0.8380208611488342;0.5376520156860352;22200
0.8505208492279053;0.521599531173706;22250
0.8369792103767395;0.542929470539093;22300
0.8395833969116211;0.5222928524017334;22350
0.8598958849906921;0.5024462938308716;22400
0.8411458730697632;0.5296304225921631;22450
0.8411458730697632;0.5338195562362671;22500
0.8307291865348816;0.5560321807861328;22550
0.8218750357627869;0.5709303617477417;22600
0.8562500476837158;0.5167694687843323;22650
0.8375000357627869;0.5477429628372192;22700
0.8536458611488342;0.4770410358905792;22750
0.8406250476837158;0.5564497709274292;22800
0.8427083492279053;0.5236543416976929;22850
0.8395833969116211;0.5284689664840698;22900
0.8526042103767395;0.4970508813858032;22950
0.8552083969116211;0.4924972355365753;23000
0.8421875238418579;0.518226683139801;23050
0.8541666865348816;0.5042442083358765;23100
0.8369792103767395;0.5221171975135803;23150
0.8453125357627869;0.5142388343811035;23200
0.8406250476837158;0.5379936099052429;23250
0.8395833969116211;0.5408956408500671;23300
0.8416666984558105;0.5402575135231018;23350
0.8505208492279053;0.49393755197525024;23400
0.8401042222976685;0.5240388512611389;23450
0.8364583849906921;0.5212295651435852;23500
0.8463541865348816;0.5292053818702698;23550
0.8510417342185974;0.5182791352272034;23600
0.8369792103767395;0.5503034591674805;23650
0.8338541984558105;0.5453992486000061;23700
0.8468750715255737;0.504583477973938;23750
0.8546875715255737;0.4900234043598175;23800
0.8541666865348816;0.5027530193328857;23850
0.8328125476837158;0.5318467020988464;23900
0.8468750715255737;0.5225687026977539;23950
0.8395833969116211;0.5258240699768066;24000
0.8317708969116211;0.5460658669471741;24050
0.8479167222976685;0.5312922596931458;24100
0.8401042222976685;0.5363510251045227;24150
0.8333333730697632;0.5400295853614807;24200
0.8333333730697632;0.5453983545303345;24250
0.8395833969116211;0.5193459391593933;24300
0.8317708969116211;0.5236666202545166;24350
0.8348958492279053;0.5476461052894592;24400
0.8307291865348816;0.5123711228370667;24450
0.8442708849906921;0.5461186766624451;24500
0.8432292342185974;0.5356188416481018;24550
0.8500000238418579;0.5060188174247742;24600
0.8447917103767395;0.4982558786869049;24650
0.8390625715255737;0.5336833596229553;24700
0.8385416865348816;0.5421198010444641;24750
0.8416666984558105;0.5071958899497986;24800
0.8453125357627869;0.5313907861709595;24850
0.8515625596046448;0.48037251830101013;24900
0.8416666984558105;0.5150301456451416;24950
0.8468750715255737;0.504906177520752;25000
0.8447917103767395;0.47915440797805786;25050
0.8557292222976685;0.49157020449638367;25100
0.8312500715255737;0.542893648147583;25150
0.8505208492279053;0.47985172271728516;25200
0.8510417342185974;0.5138351917266846;25250
0.8479167222976685;0.5298271775245667;25300
0.8500000238418579;0.5133857727050781;25350
0.8416666984558105;0.5032421350479126;25400
0.8473958969116211;0.5043149590492249;25450
0.8385416865348816;0.5141408443450928;25500
0.8442708849906921;0.520107090473175;25550
0.8364583849906921;0.5265647172927856;25600
0.8369792103767395;0.5518690347671509;25650
0.8427083492279053;0.5304931998252869;25700
0.8484375476837158;0.49977296590805054;25750
0.8583333492279053;0.5037586092948914;25800
0.8359375596046448;0.5380151867866516;25850
0.8442708849906921;0.5015935301780701;25900
0.8442708849906921;0.5137436985969543;25950
0.8458333611488342;0.5019463300704956;26000
0.8354167342185974;0.5210949778556824;26050
0.8546875715255737;0.4744027554988861;26100
0.8359375596046448;0.5542976260185242;26150
0.8541666865348816;0.4824860692024231;26200
0.8401042222976685;0.5058597326278687;26250
0.8395833969116211;0.5290788412094116;26300
0.8635417222976685;0.4849376678466797;26350
0.8557292222976685;0.4820765256881714;26400
0.8489583730697632;0.5172216892242432;26450
0.8494791984558105;0.5135919451713562;26500
0.8473958969116211;0.5111321806907654;26550
0.8411458730697632;0.5404630303382874;26600
0.8463541865348816;0.5236109495162964;26650
0.8442708849906921;0.4882192611694336;26700
0.8427083492279053;0.5114840269088745;26750
0.8526042103767395;0.481706827878952;26800
0.8468750715255737;0.4912213087081909;26850
0.8427083492279053;0.48079511523246765;26900
0.8468750715255737;0.5160292387008667;26950
0.8494791984558105;0.4859088361263275;27000
0.8364583849906921;0.5246708393096924;27050
0.8473958969116211;0.48242583870887756;27100
0.8484375476837158;0.53680819272995;27150
0.8541666865348816;0.5053383111953735;27200
0.8343750238418579;0.5361414551734924;27250
0.8500000238418579;0.4882710576057434;27300
0.8380208611488342;0.523514986038208;27350
0.8604167103767395;0.479012668132782;27400
0.8505208492279053;0.5194948315620422;27450
0.8437500596046448;0.4864344894886017;27500
0.8552083969116211;0.49787676334381104;27550
0.8437500596046448;0.5193624496459961;27600
0.8369792103767395;0.5127565264701843;27650
0.8432292342185974;0.5118676424026489;27700
0.8489583730697632;0.4863773584365845;27750
0.8458333611488342;0.5070747137069702;27800
0.8526042103767395;0.4718054234981537;27850
0.8473958969116211;0.5124685764312744;27900
0.8515625596046448;0.505361795425415;27950
0.8473958969116211;0.5156623721122742;28000
0.8421875238418579;0.5024568438529968;28050
0.8510417342185974;0.49039480090141296;28100
0.8427083492279053;0.5129603147506714;28150
0.8473958969116211;0.5167577266693115;28200
0.8427083492279053;0.5017834901809692;28250
0.8536458611488342;0.472693532705307;28300
0.8463541865348816;0.5222259759902954;28350
0.8453125357627869;0.5103544592857361;28400
0.8463541865348816;0.5066329836845398;28450
0.8520833849906921;0.4978342652320862;28500
0.8510417342185974;0.5014066100120544;28550
0.8479167222976685;0.49231377243995667;28600
0.8432292342185974;0.5064745545387268;28650
0.8432292342185974;0.5152475237846375;28700
0.8401042222976685;0.5290336608886719;28750
0.8609375357627869;0.47556549310684204;28800
0.8552083969116211;0.49268266558647156;28850
0.8479167222976685;0.502377450466156;28900
0.8598958849906921;0.4967604875564575;28950
0.8479167222976685;0.5177148580551147;29000
0.8453125357627869;0.4950670897960663;29050
0.8510417342185974;0.5371440052986145;29100
0.8520833849906921;0.48629891872406006;29150
0.8505208492279053;0.5011338591575623;29200
0.8526042103767395;0.48067983984947205;29250
0.8541666865348816;0.47433292865753174;29300
0.8416666984558105;0.5184072256088257;29350
0.8401042222976685;0.5046582818031311;29400
0.8364583849906921;0.5136175751686096;29450
0.8421875238418579;0.5103290677070618;29500
0.8562500476837158;0.5140299201011658;29550
0.8562500476837158;0.4898061156272888;29600
0.8437500596046448;0.5110499262809753;29650
0.8494791984558105;0.47898155450820923;29700
0.8401042222976685;0.5110591650009155;29750
0.8562500476837158;0.4754403531551361;29800
0.8510417342185974;0.4966225028038025;29850
0.8473958969116211;0.5247366428375244;29900
0.8583333492279053;0.47079506516456604;29950
0.8625000715255737;0.4717532694339752;30000
0.8427083492279053;0.5078288316726685;30050
0.8630208969116211;0.4661993682384491;30100
0.8526042103767395;0.4775192141532898;30150
0.8541666865348816;0.49433186650276184;30200
0.8505208492279053;0.48463594913482666;30250
0.8526042103767395;0.4809817671775818;30300
0.8380208611488342;0.5066608786582947;30350
0.8536458611488342;0.4665258824825287;30400
0.8453125357627869;0.4793640375137329;30450
0.8505208492279053;0.4850545823574066;30500
0.8645833730697632;0.47320011258125305;30550
0.8489583730697632;0.4998966455459595;30600
0.8484375476837158;0.5273527503013611;30650
0.8567708730697632;0.4739125370979309;30700
0.8338541984558105;0.5227125883102417;30750
0.8546875715255737;0.4811346232891083;30800
0.8354167342185974;0.5161668658256531;30850
0.8536458611488342;0.49231231212615967;30900
0.8473958969116211;0.5139107704162598;30950
0.8515625596046448;0.4756547212600708;31000
0.8536458611488342;0.48946383595466614;31050
0.8546875715255737;0.4814205467700958;31100
0.8453125357627869;0.5204976201057434;31150
0.8526042103767395;0.5089980959892273;31200
0.8546875715255737;0.5057404637336731;31250
0.8500000238418579;0.49973487854003906;31300
0.8505208492279053;0.5118857622146606;31350
0.8302083611488342;0.5415546298027039;31400
0.8411458730697632;0.5314568281173706;31450
0.8390625715255737;0.5457654595375061;31500
0.8520833849906921;0.5297364592552185;31550
0.8468750715255737;0.49692270159721375;31600
0.8630208969116211;0.4651406407356262;31650
0.8463541865348816;0.5004610419273376;31700
0.8484375476837158;0.49811798334121704;31750
0.8562500476837158;0.4948485493659973;31800
0.8588542342185974;0.4763652980327606;31850
0.8484375476837158;0.5347854495048523;31900
0.8567708730697632;0.4689851999282837;31950
0.8531250357627869;0.4754563570022583;32000
0.8546875715255737;0.493133008480072;32050
0.8494791984558105;0.49278724193573;32100
0.8427083492279053;0.518715500831604;32150
0.8552083969116211;0.48329466581344604;32200
0.8572916984558105;0.47848355770111084;32250
0.8494791984558105;0.5172566175460815;32300
0.8515625596046448;0.5187555551528931;32350
0.8510417342185974;0.5212898850440979;32400
0.8520833849906921;0.47935542464256287;32450
0.8380208611488342;0.5250070691108704;32500
0.8510417342185974;0.4844594895839691;32550
0.8531250357627869;0.4747546315193176;32600
0.8494791984558105;0.4964974820613861;32650
0.8593750596046448;0.4625011086463928;32700
0.8567708730697632;0.4760742485523224;32750
0.8546875715255737;0.5029817223548889;32800
0.8500000238418579;0.4988735616207123;32850
0.8562500476837158;0.4737452566623688;32900
0.8557292222976685;0.4890524446964264;32950
0.8421875238418579;0.5018602609634399;33000
0.8541666865348816;0.4831218123435974;33050
0.8416666984558105;0.4981904625892639;33100
0.8625000715255737;0.4704042673110962;33150
0.8421875238418579;0.4854918420314789;33200
0.8578125238418579;0.45667558908462524;33250
0.8583333492279053;0.4906059205532074;33300
0.8401042222976685;0.4986687898635864;33350
0.8541666865348816;0.4778503477573395;33400
0.8572916984558105;0.4847520887851715;33450
0.8546875715255737;0.46821460127830505;33500
