Step;Accuracy;Loss
2201;1.0;5.844980478286743e-05
2211;1.0;5.701184272766113e-05
2221;1.0;5.412101745605469e-05
2231;1.0;5.3726136684417725e-05
2241;1.0;5.186349153518677e-05
2251;1.0;4.4032931327819824e-05
2261;1.0;4.587322473526001e-05
2271;1.0;3.8929283618927e-05
2281;1.0;4.385411739349365e-05
2291;1.0;3.76775860786438e-05
2301;1.0;3.871321678161621e-05
2311;1.0;3.434717655181885e-05
2321;1.0;3.2201409339904785e-05
2331;1.0;2.9437243938446045e-05
2341;1.0;2.7388334274291992e-05
2351;1.0;2.7418136596679688e-05
2361;1.0;2.5548040866851807e-05
2371;1.0;2.4415552616119385e-05
2381;1.0;2.6866793632507324e-05
2391;1.0;2.543628215789795e-05
2401;1.0;2.0585954189300537e-05
2411;1.0;2.0615756511688232e-05
2421;1.0;2.25752592086792e-05
2431;1.0;1.8455088138580322e-05
2441;1.0;1.831352710723877e-05
2451;1.0;1.7121434211730957e-05
2461;1.0;1.4603137969970703e-05
2471;1.0;1.4372169971466064e-05
2481;1.0;1.4863908290863037e-05
2491;1.0;1.3440847396850586e-05
2501;1.0;1.3910233974456787e-05
2511;1.0;1.2248754501342773e-05
2521;1.0;1.154094934463501e-05
2531;1.0;1.0445713996887207e-05
2541;1.0;1.0825693607330322e-05
2551;1.0;9.931623935699463e-06
2561;1.0;1.0266900062561035e-05
2571;1.0;9.059906005859375e-06
2581;1.0;8.530914783477783e-06
2591;1.0;7.465481758117676e-06
2601;1.0;7.420778274536133e-06
2611;1.0;7.927417755126953e-06
2621;1.0;6.802380084991455e-06
2631;1.0;6.556510925292969e-06
2641;1.0;6.243586540222168e-06
2651;1.0;6.668269634246826e-06
2661;1.0;5.6549906730651855e-06
2671;1.0;5.8785080909729e-06
2681;1.0;4.969537258148193e-06
2691;1.0;5.148351192474365e-06
2701;1.0;4.984438419342041e-06
2711;1.0;3.9637088775634766e-06
2721;1.0;4.194676876068115e-06
2731;1.0;4.231929779052734e-06
2741;1.0;3.419816493988037e-06
2751;1.0;3.166496753692627e-06
2761;1.0;3.3974647521972656e-06
2771;1.0;3.1888484954833984e-06
2781;1.0;3.0174851417541504e-06
2791;1.0;2.771615982055664e-06
2801;1.0;2.7045607566833496e-06
2811;1.0;2.7641654014587402e-06
2821;1.0;2.421438694000244e-06
2831;1.0;2.2649765014648438e-06
2841;1.0;2.205371856689453e-06
2851;1.0;1.8551945686340332e-06
2861;1.0;1.8849968910217285e-06
2871;1.0;1.862645149230957e-06
2881;1.0;1.8030405044555664e-06
2891;1.0;1.7434358596801758e-06
2901;1.0;1.6242265701293945e-06
2911;1.0;1.5497207641601562e-06
2921;1.0;1.4454126358032227e-06
2931;1.0;1.2218952178955078e-06
2941;1.0;1.4081597328186035e-06
2951;1.0;1.3262033462524414e-06
2961;1.0;1.3336539268493652e-06
2971;1.0;1.2069940567016602e-06
2981;1.0;1.1175870895385742e-06
2991;1.0;1.0579824447631836e-06
3001;1.0;9.5367431640625e-07
3011;1.0;8.121132850646973e-07
3021;1.0;7.301568984985352e-07
3031;1.0;7.82310962677002e-07
3041;1.0;7.450580596923828e-07
3051;1.0;4.544854164123535e-07
3061;1.0;6.034970283508301e-07
3071;1.0;4.6938657760620117e-07
3081;1.0;5.662441253662109e-07
3091;1.0;4.991888999938965e-07
3101;1.0;3.650784492492676e-07
3111;1.0;2.4586915969848633e-07
3121;1.0;2.7567148208618164e-07
3131;1.0;1.9371509552001953e-07
3141;1.0;2.086162567138672e-07
3151;1.0;1.7881393432617188e-07
3161;1.0;1.862645149230957e-07
3171;1.0;2.4586915969848633e-07
3181;1.0;2.8312206268310547e-07
3191;1.0;3.427267074584961e-07
3201;1.0;2.5331974029541016e-07
3211;1.0;3.3527612686157227e-07
3221;1.0;3.0547380447387695e-07
3231;1.0;3.725290298461914e-07
3241;1.0;3.3527612686157227e-07
3251;1.0;3.2782554626464844e-07
3261;0.1875;7.830143928527832
3271;0.1015625;2.6759324073791504
3281;0.4375;1.1530067920684814
3291;0.421875;1.079306960105896
3301;0.609375;0.7720847725868225
3311;0.75;0.6393265724182129
3321;0.5546875;0.6686431169509888
3331;0.53125;0.7421766519546509
3341;0.734375;0.5261678099632263
3351;0.84375;0.42764097452163696
3361;0.734375;0.5989331007003784
3371;0.59375;0.5969475507736206
3381;0.71875;0.46213164925575256
3391;0.859375;0.36465755105018616
3401;0.921875;0.3426489531993866
3411;0.890625;0.3195663392543793
3421;0.90625;0.29970285296440125
3431;0.9921875;0.2516113817691803
3441;0.96875;0.20406857132911682
3451;1.0;0.1980227828025818
3461;1.0;0.1568893939256668
3471;0.9140625;0.24533626437187195
3481;0.96875;0.26206785440444946
3491;0.890625;0.23075489699840546
3501;0.9921875;0.17738103866577148
3511;0.96875;0.17714931070804596
3521;1.0;0.11623276770114899
3531;1.0;0.13453227281570435
3541;1.0;0.11952432245016098
3551;0.921875;0.22904281318187714
3561;0.8203125;0.38506048917770386
3571;0.8203125;0.3114159405231476
3581;0.9765625;0.14683420956134796
3591;1.0;0.0791945606470108
3601;1.0;0.04955873638391495
3611;0.921875;0.15290063619613647
3621;1.0;0.06049439311027527
3631;0.8515625;0.34298190474510193
3641;1.0;0.02100541815161705
3651;1.0;0.017737966030836105
3661;1.0;0.014784276485443115
3671;1.0;0.012970440089702606
3681;1.0;0.011547710746526718
3691;1.0;0.009313341230154037
3701;1.0;0.008998915553092957
3711;1.0;0.00888156145811081
3721;1.0;0.006658975034952164
3731;1.0;0.006708864122629166
3741;1.0;0.006325487047433853
3751;1.0;0.005401913076639175
3761;1.0;0.005451209843158722
3771;1.0;0.004113413393497467
3781;1.0;0.004615612328052521
3791;1.0;0.004211194813251495
3801;1.0;0.0034534819424152374
3811;1.0;0.0029716528952121735
3821;1.0;0.003074217587709427
3831;1.0;0.002701845020055771
3841;1.0;0.0027923546731472015
3851;1.0;0.002588775008916855
3861;1.0;0.00216645747423172
3871;1.0;0.0020179152488708496
3881;1.0;0.00185413658618927
3891;1.0;0.0018075034022331238
3901;1.0;0.0015951283276081085
3911;1.0;0.0015367195010185242
3921;1.0;0.0014242790639400482
3931;1.0;0.001376170665025711
3941;1.0;0.0011711381375789642
3951;1.0;0.0012271218001842499
3961;1.0;0.0012330003082752228
3971;1.0;0.0010993368923664093
3981;1.0;0.0010516904294490814
3991;1.0;0.0008607842028141022
4001;1.0;0.0008865147829055786
4011;1.0;0.0008397921919822693
4021;1.0;0.0008202865719795227
4031;1.0;0.0007460862398147583
4041;1.0;0.0007582157850265503
4051;1.0;0.0007070973515510559
4061;1.0;0.0007080882787704468
4071;1.0;0.000690169632434845
4081;1.0;0.0006135702133178711
4091;1.0;0.0006212145090103149
4101;1.0;0.0005967468023300171
4111;1.0;0.0005366355180740356
4121;1.0;0.0005453601479530334
4131;1.0;0.0005094781517982483
4141;1.0;0.00047601014375686646
4151;1.0;0.0004611760377883911
4161;1.0;0.0004166737198829651
4171;1.0;0.00041185319423675537
4181;1.0;0.0004017055034637451
4191;1.0;0.0003694891929626465
4201;1.0;0.0003689229488372803
4211;1.0;0.00033686310052871704
4221;1.0;0.000350169837474823
4231;1.0;0.0002980828285217285
4241;1.0;0.00031447410583496094
4251;1.0;0.00031016767024993896
4261;1.0;0.00027732551097869873
4271;1.0;0.0002544820308685303
4281;1.0;0.0002496093511581421
4291;1.0;0.00022989511489868164
4301;1.0;0.00022669881582260132
4311;1.0;0.0002079308032989502
4321;1.0;0.00020606070756912231
4331;1.0;0.00020886212587356567
4341;1.0;0.00017990916967391968
4351;1.0;0.00018248707056045532
4361;1.0;0.0001779496669769287
4371;1.0;0.00016298890113830566
4381;1.0;0.00016538798809051514
4391;1.0;0.00015592575073242188
4401;1.0;0.00014049559831619263
4411;1.0;0.00014072656631469727
4421;1.0;0.00013512372970581055
4431;1.0;0.0001300126314163208
4441;1.0;0.00012018531560897827
4451;1.0;0.00010754168033599854
4461;1.0;0.00010422617197036743
4471;1.0;0.00010079145431518555
4481;1.0;9.904801845550537e-05
4491;1.0;9.166449308395386e-05
4501;1.0;8.70823860168457e-05
4511;1.0;9.046494960784912e-05
4521;1.0;7.858127355575562e-05
4531;1.0;7.860362529754639e-05
4541;1.0;7.393211126327515e-05
4551;1.0;7.224828004837036e-05
4561;1.0;6.591528654098511e-05
4571;1.0;6.289780139923096e-05
4581;1.0;6.216764450073242e-05
4591;1.0;5.386769771575928e-05
4601;1.0;5.486607551574707e-05
4611;1.0;5.5320560932159424e-05
4621;1.0;4.839897155761719e-05
4631;1.0;4.898756742477417e-05
4641;1.0;4.5433640480041504e-05
4651;1.0;4.209578037261963e-05
4661;1.0;4.2632222175598145e-05
4671;1.0;3.972649574279785e-05
4681;1.0;3.44887375831604e-05
4691;1.0;3.434717655181885e-05
4701;1.0;3.119558095932007e-05
4711;1.0;3.0741095542907715e-05
4721;1.0;2.8952956199645996e-05
4731;1.0;2.8796494007110596e-05
4741;1.0;2.6628375053405762e-05
4751;1.0;2.384185791015625e-05
4761;1.0;2.3908913135528564e-05
4771;1.0;2.3245811462402344e-05
4781;1.0;2.0347535610198975e-05
4791;1.0;2.0503997802734375e-05
4801;1.0;1.8641352653503418e-05
4811;1.0;1.765042543411255e-05
4821;1.0;1.7680227756500244e-05
4831;1.0;1.6398727893829346e-05
4841;1.0;1.6145408153533936e-05
4851;1.0;1.4379620552062988e-05
4861;1.0;1.4901161193847656e-05
4871;1.0;1.3828277587890625e-05
4881;1.0;1.3574957847595215e-05
4891;1.0;1.2673437595367432e-05
4901;1.0;1.1861324310302734e-05
4911;1.0;1.1175870895385742e-05
4921;1.0;1.1004507541656494e-05
4931;1.0;1.064687967300415e-05
4941;1.0;1.0341405868530273e-05
4951;1.0;8.635222911834717e-06
4961;1.0;7.53253698348999e-06
4971;1.0;7.897615432739258e-06
4981;1.0;8.061528205871582e-06
4991;1.0;7.644295692443848e-06
5001;1.0;7.487833499908447e-06
5011;1.0;6.310641765594482e-06
5021;1.0;6.601214408874512e-06
5031;1.0;5.804002285003662e-06
5041;1.0;5.848705768585205e-06
5051;1.0;5.2675604820251465e-06
5061;1.0;5.617737770080566e-06
5071;1.0;4.9620866775512695e-06
5081;1.0;5.170702934265137e-06
5091;1.0;4.798173904418945e-06
5101;1.0;4.753470420837402e-06
5111;1.0;4.284083843231201e-06
5121;1.0;4.231929779052734e-06
5131;1.0;4.015862941741943e-06
5141;1.0;3.807246685028076e-06
5151;1.0;3.3527612686157227e-06
5161;1.0;3.4570693969726562e-06
5171;1.0;3.0472874641418457e-06
5181;1.0;3.039836883544922e-06
5191;1.0;2.9206275939941406e-06
5201;1.0;2.682209014892578e-06
5211;1.0;2.816319465637207e-06
5221;1.0;2.5331974029541016e-06
5231;1.0;2.250075340270996e-06
5241;1.0;2.339482307434082e-06
5251;1.0;2.205371856689453e-06
5261;1.0;2.212822437286377e-06
5271;1.0;2.2426247596740723e-06
5281;1.0;1.8700957298278809e-06
5291;1.0;1.8700957298278809e-06
5301;1.0;1.989305019378662e-06
5311;1.0;1.646578311920166e-06
5321;1.0;1.5050172805786133e-06
5331;1.0;1.7434358596801758e-06
5341;0.1796875;4.929935455322266
5351;0.375;1.8552480936050415
5361;0.296875;1.861505150794983
5371;0.3515625;1.550812005996704
5381;0.40625;1.4557464122772217
5391;0.546875;1.2655929327011108
5401;0.21875;1.5784801244735718
5411;0.4765625;1.274619460105896
5421;0.65625;1.0994497537612915
5431;0.453125;1.1898223161697388
5441;0.6796875;1.045403242111206
5451;0.6328125;0.9907357692718506
5461;0.6640625;0.9674040675163269
5471;0.5703125;0.9448102712631226
5481;0.46875;1.1028040647506714
5491;0.7890625;0.7652086615562439
5501;0.6015625;0.9134634137153625
5511;0.7734375;0.7888860702514648
5521;0.8515625;0.7452706098556519
5531;0.6015625;0.7871711254119873
5541;0.6640625;0.7770630717277527
5551;0.75;0.6749653816223145
5561;0.796875;0.6589398384094238
5571;0.84375;0.6339733004570007
5581;0.8046875;0.6484273076057434
5591;0.8203125;0.5599481463432312
5601;0.8125;0.6024240255355835
5611;0.859375;0.5543156862258911
5621;0.8515625;0.4668610692024231
5631;0.8359375;0.45492231845855713
5641;0.9296875;0.3827877342700958
5651;0.9296875;0.4672906994819641
5661;0.9375;0.3366756737232208
5671;0.9453125;0.40392059087753296
5681;0.890625;0.4234885573387146
5691;0.953125;0.3669162690639496
5701;0.984375;0.33834922313690186
5711;0.984375;0.3911008834838867
5721;0.9921875;0.26288026571273804
5731;1.0;0.2004707008600235
5741;1.0;0.19437509775161743
5751;0.8046875;0.3981229066848755
5761;0.8984375;0.32212236523628235
5771;0.984375;0.22659079730510712
5781;0.9765625;0.25485119223594666
5791;0.9921875;0.24659155309200287
5801;0.9765625;0.2605627775192261
5811;0.96875;0.2594143748283386
5821;1.0;0.2869407832622528
5831;0.9921875;0.20898114144802094
5841;0.984375;0.21032215654850006
5851;1.0;0.1240023672580719
5861;1.0;0.1184559315443039
5871;1.0;0.11484195291996002
5881;1.0;0.10488826036453247
5891;0.9375;0.2653277814388275
5901;0.6640625;0.5855956077575684
5911;0.953125;0.22013863921165466
5921;0.90625;0.30904197692871094
5931;1.0;0.12739232182502747
5941;0.9765625;0.1315385103225708
5951;1.0;0.07373523712158203
5961;1.0;0.06805881857872009
5971;1.0;0.07564770430326462
5981;1.0;0.07144460082054138
5991;1.0;0.06546120345592499
6001;1.0;0.05229097977280617
6011;1.0;0.050960008054971695
6021;1.0;0.053415004163980484
6031;0.8515625;0.2721700668334961
6041;1.0;0.10554235428571701
6051;1.0;0.047582563012838364
6061;1.0;0.04507261887192726
6071;1.0;0.038657043129205704
6081;1.0;0.04849783703684807
6091;0.8515625;0.3629378080368042
6101;0.984375;0.11051374673843384
6111;0.9921875;0.13022977113723755
6121;0.953125;0.19644327461719513
6131;0.9296875;0.1504940241575241
6141;1.0;0.03273289278149605
6151;1.0;0.03488756716251373
6161;1.0;0.03306208923459053
6171;1.0;0.032131392508745193
6181;1.0;0.024958398193120956
6191;1.0;0.023486539721488953
6201;1.0;0.02760259062051773
6211;1.0;0.024451803416013718
6221;1.0;0.022321436554193497
6231;1.0;0.021407917141914368
6241;1.0;0.02041143923997879
6251;1.0;0.018155209720134735
6261;1.0;0.019451607018709183
6271;1.0;0.018039658665657043
6281;1.0;0.017614681273698807
6291;1.0;0.013817396014928818
6301;1.0;0.013540398329496384
6311;1.0;0.013923875987529755
6321;1.0;0.014294501394033432
6331;1.0;0.011791076511144638
6341;1.0;0.011472046375274658
6351;1.0;0.01248481497168541
6361;1.0;0.010739441961050034
6371;1.0;0.01128801703453064
6381;1.0;0.009065702557563782
6391;1.0;0.009916059672832489
6401;1.0;0.007246077060699463
6411;1.0;0.007675353437662125
6421;1.0;0.007624015212059021
6431;1.0;0.04324379935860634
6441;0.21875;3.3995823860168457
6451;0.5546875;0.8616408109664917
6461;0.828125;0.30695030093193054
6471;0.9140625;0.18461647629737854
6481;0.828125;0.4806715250015259
6491;1.0;0.01200895756483078
6501;1.0;0.012422215193510056
6511;1.0;0.009519770741462708
6521;1.0;0.009135980159044266
6531;1.0;0.008695419877767563
6541;1.0;0.008249979466199875
6551;1.0;0.007470384240150452
6561;1.0;0.008633371442556381
6571;1.0;0.007171127945184708
6581;1.0;0.00633452832698822
6591;1.0;0.007421489804983139
6601;1.0;0.00641125813126564
6611;1.0;0.006345469504594803
6621;1.0;0.007042143493890762
6631;1.0;0.00632205605506897
6641;1.0;0.00595058873295784
6651;1.0;0.0058648474514484406
6661;1.0;0.005449410527944565
6671;1.0;0.0050597116351127625
6681;1.0;0.004696786403656006
6691;1.0;0.004886370152235031
6701;1.0;0.0046998076140880585
6711;1.0;0.004337102174758911
6721;1.0;0.004047185182571411
6731;1.0;0.004285596311092377
6741;1.0;0.0037132836878299713
6751;1.0;0.0036744214594364166
6761;1.0;0.0036256834864616394
6771;1.0;0.0036186054348945618
6781;1.0;0.003464881330728531
6791;1.0;0.0031098760664463043
6801;1.0;0.002962026745080948
6811;1.0;0.002658892422914505
6821;1.0;0.0027534253895282745
6831;1.0;0.002798430621623993
6841;1.0;0.002800092101097107
6851;1.0;0.0024992376565933228
6861;1.0;0.0024682506918907166
6871;1.0;0.0022066496312618256
6881;1.0;0.0021561384201049805
6891;1.0;0.0020291581749916077
6901;1.0;0.002118244767189026
6911;1.0;0.001877419650554657
6921;1.0;0.001692354679107666
6931;1.0;0.0016807392239570618
6941;1.0;0.0015098676085472107
6951;1.0;0.001425422728061676
6961;1.0;0.0013857409358024597
6971;1.0;0.0013499334454536438
6981;1.0;0.001371726393699646
6991;1.0;0.001204751431941986
7001;1.0;0.0012542009353637695
7011;1.0;0.0011492222547531128
7021;1.0;0.0009719803929328918
7031;1.0;0.0011469945311546326
7041;1.0;0.0008423700928688049
7051;1.0;0.000909164547920227
7061;1.0;0.0008344873785972595
7071;1.0;0.0009028986096382141
7081;1.0;0.0009221732616424561
7091;1.0;0.0007081776857376099
7101;1.0;0.0007165223360061646
7111;1.0;0.0006523057818412781
7121;1.0;0.0006471499800682068
7131;1.0;0.0005903914570808411
7141;1.0;0.0005145147442817688
7151;1.0;0.0005466118454933167
7161;1.0;0.00045593082904815674
7171;1.0;0.00043158233165740967
7181;1.0;0.0004213377833366394
7191;1.0;0.0003736764192581177
7201;1.0;0.00036306679248809814
7211;1.0;0.00033945590257644653
7221;1.0;0.00034380704164505005
7231;1.0;0.00026967376470565796
7241;1.0;0.00028561800718307495
7251;1.0;0.0002786293625831604
7261;1.0;0.0002513602375984192
7271;1.0;0.0002275034785270691
7281;1.0;0.0002073347568511963
7291;1.0;0.00020814687013626099
7301;1.0;0.0001826062798500061
7311;1.0;0.00019852817058563232
7321;1.0;0.00015372037887573242
7331;1.0;0.00015600770711898804
7341;1.0;0.0001658797264099121
7351;1.0;0.00015498697757720947
7361;1.0;0.00013540685176849365
7371;1.0;0.00012564659118652344
7381;1.0;0.00012515485286712646
7391;1.0;0.00011177361011505127
7401;1.0;0.00010883063077926636
7411;1.0;9.734183549880981e-05
7421;1.0;9.957700967788696e-05
7431;1.0;9.830296039581299e-05
7441;1.0;9.635090827941895e-05
7451;1.0;8.869916200637817e-05
7461;1.0;7.786601781845093e-05
7471;1.0;7.078796625137329e-05
7481;1.0;6.316602230072021e-05
7491;1.0;7.370859384536743e-05
7501;1.0;6.493180990219116e-05
7511;1.0;5.5380165576934814e-05
7521;0.0703125;5.4871368408203125
7531;0.1328125;2.3766305446624756
7541;0.3203125;1.7983911037445068
7551;0.4296875;1.332605242729187
7561;0.4921875;1.0862044095993042
7571;0.5546875;1.020503044128418
7581;0.5859375;0.7632942199707031
7591;0.671875;0.7682486176490784
7601;0.6953125;0.7233954071998596
7611;0.796875;0.8806256055831909
7621;0.671875;0.6026976108551025
7631;0.7890625;0.5434429049491882
7641;0.78125;0.5262451767921448
7651;0.796875;0.4379749894142151
7661;0.859375;0.39253944158554077
7671;0.9609375;0.2904260456562042
7681;0.8671875;0.31981420516967773
7691;0.9921875;0.20088396966457367
7701;0.9140625;0.2874387502670288
7711;0.9609375;0.19731426239013672
7721;0.953125;0.18582841753959656
7731;1.0;0.11064308881759644
7741;0.984375;0.13769185543060303
7751;0.9921875;0.11303053051233292
7761;1.0;0.04027740657329559
7771;1.0;0.03173556551337242
7781;1.0;0.024605590850114822
7791;1.0;0.023913703858852386
7801;1.0;0.024377495050430298
7811;1.0;0.022912006825208664
7821;1.0;0.01874733716249466
7831;1.0;0.016840435564517975
7841;1.0;0.014970015734434128
7851;1.0;0.012908492237329483
7861;1.0;0.012056533247232437
7871;1.0;0.009869392961263657
7881;1.0;0.011088307946920395
7891;1.0;0.008354920893907547
7901;1.0;0.00832398235797882
7911;1.0;0.006623387336730957
7921;1.0;0.007395796477794647
7931;1.0;0.007306240499019623
7941;1.0;0.0055015236139297485
7951;1.0;0.004809528589248657
7961;1.0;0.0049886032938957214
7971;1.0;0.004466407001018524
7981;1.0;0.004831783473491669
7991;1.0;0.0035668015480041504
8001;1.0;0.00397743284702301
8011;1.0;0.003824949264526367
8021;1.0;0.0029730945825576782
8031;1.0;0.0028883442282676697
8041;1.0;0.002874910831451416
8051;1.0;0.0025836527347564697
8061;1.0;0.0022411122918128967
8071;1.0;0.002034299075603485
8081;1.0;0.00194481760263443
8091;1.0;0.0019292160868644714
8101;1.0;0.0019214153289794922
8111;1.0;0.0015990883111953735
8121;1.0;0.0015941634774208069
8131;1.0;0.0014649108052253723
8141;1.0;0.0013184398412704468
8151;1.0;0.0011181458830833435
