7.999999821186065674e-02
2.800000011920928955e-01
3.499999940395355225e-01
4.149999916553497314e-01
3.050000071525573730e-01
3.799999952316284180e-01
4.199999868869781494e-01
4.250000119209289551e-01
3.549999892711639404e-01
4.250000119209289551e-01
4.199999868869781494e-01
4.050000011920928955e-01
4.699999988079071045e-01
4.300000071525573730e-01
4.749999940395355225e-01
4.250000119209289551e-01
