2.507993698120117188e+01
2.303993940353393555e+00
2.018651485443115234e+00
1.784298896789550781e+00
1.967720150947570801e+00
1.662281990051269531e+00
1.641108512878417969e+00
1.628573179244995117e+00
1.887915372848510742e+00
1.595165252685546875e+00
1.548223018646240234e+00
1.706517219543457031e+00
1.561344742774963379e+00
1.633533120155334473e+00
1.486141085624694824e+00
1.867275118827819824e+00
